"total.in.WWSI","total.in.CPAI","total.in.CPI","total.in.CLI","total.in.BOC","total.in.ICBC","total.in.CCB","total.in.ABC","total.in.BOCOM","total.in.PAB","total.in.NBB","total.in.SPDB","total.in.HXB","total.in.MSB","total.in.CMB","total.in.NJB","total.in.IDB","total.in.BJB","total.in.CCITIB","total.in.CEB","total.out.WWSI","total.out.CPAI","total.out.CPI","total.out.CLI","total.out.BOC","total.out.ICBC","total.out.CCB","total.out.ABC","total.out.BOCOM","total.out.PAB","total.out.NBB","total.out.SPDB","total.out.HXB","total.out.MSB","total.out.CMB","total.out.NJB","total.out.IDB","total.out.BJB","total.out.CCITIB","total.out.CEB","total.in.all","total.out.all"
2.28613695039035,1.91058163540802,2.27734022143895,1.70924700436098,0.999683471280587,1.42093367661036,1.13199519787086,1.557879520156,1.28248860914093,1.40311810592551,2.26475945959804,1.11358724207423,2.20799530312116,1.46913585448948,1.32656078428336,1.45158766145455,1.35419619628742,1.43151197404106,1.3732989332196,1.41470436082419,0.412663043080981,1.44405098297891,1.75055085350638,1.48638946672416,2.0925864572321,2.21435190330883,1.60375145234033,1.39884529187337,2.12586165450387,0.992078878185349,1.40213618293282,1.20978163208145,1.13604154762314,1.44169612649971,2.32769243989483,1.59281017076657,1.00142245759765,1.9786808737348,1.92877873083985,1.84657201627053,31.3867421619756,31.3867421619756
2.43048482405229,1.9105813465858,2.27055134674904,1.70924576957958,0.99883510408077,1.33695026135276,1.16290471940334,1.54482273658408,1.28314286859283,1.43049096779476,2.22601200318202,1.11467091871593,2.21301983976187,1.46713331135256,1.32656086408661,1.44135674065245,1.35654512682446,1.37370351477182,1.38931739270227,1.39683968831044,0.42371137062258,1.40158644767834,1.75433306622976,1.48019219556806,1.97438034557434,2.21672096844113,1.6475472762895,1.3638051221503,2.10351364548927,0.959364417452722,1.45126373138207,1.22122973357442,1.16736060859202,1.47733214284985,2.24860027772255,1.67726839481887,0.99471881073759,2.04361077871723,1.93246884876277,1.84416116248229,31.3831693451357,31.3831693451357
2.50896355437484,1.87070767728614,2.21528844897683,1.83002103370917,0.981798886382518,1.33695023912753,1.1937181174189,1.54315844845524,1.28607296182865,1.44882675836563,2.1981183921617,1.11359046117645,2.22163342093297,1.46499474200692,1.33996746775567,1.44988434307919,1.3568284042209,1.38111747046691,1.38931736253354,1.39384671776009,0.439347473482347,1.40103922069574,1.76736139028515,1.49991587218019,2.02701948316677,2.18087917277734,1.65205828268583,1.31486343986535,2.08910346069881,0.974670290861523,1.4094412320764,1.19021050129628,1.16822760038107,1.46998075503076,2.19173824116298,1.83242133663349,0.994237505861545,2.05642289955178,1.9516330437858,1.91423370554064,31.5248049080198,31.5248049080198
2.53241282233609,1.81808530247655,2.3168620426068,1.66039032155276,1.01365519128783,1.3369502702833,1.36995213995849,1.55628480862268,1.28639818376321,1.4488276657874,2.20616606018423,1.1218072116908,2.23075561949102,1.48360601357029,1.34381494226498,1.45285560739745,1.35682652155403,1.50876729287602,1.41127119131024,1.39025587006684,0.415373015605016,1.46484543914893,1.79026385848077,1.64647496152382,1.9847302162189,2.06353825411077,1.51779241081028,1.53500819912775,2.10965128857694,0.926844295498345,1.36318805426559,1.27268451732348,1.17050258713636,1.54696206707631,2.22291122148705,1.97953159699099,0.955298587185431,2.10069226646597,1.83517760732959,1.9444746347187,31.845945079081,31.845945079081
2.55641858277393,1.81575159145517,2.31617054662341,1.73989088779798,0.988838295885599,1.33695394890895,1.30717585124328,1.58068233987489,1.28639702380029,1.4496391979355,2.2061660587291,1.13296199892448,2.23075627256766,1.4821696809866,1.35057758532072,1.45285560581202,1.35682935131299,1.4626493088842,1.42868772615986,1.38073547079252,0.420779350068959,1.47919381508882,1.74919444193372,1.64549983952386,2.01527103448843,2.03690840426711,1.54734438953943,1.51481596395964,2.11530276976257,0.894564902408861,1.38068868664341,1.27294179845549,1.17577115070675,1.51801168674525,2.22162920611942,2.02759561308463,0.992884084021622,2.08941170506218,1.83362650696681,1.93087197694217,31.8623073257891,31.8623073257891
2.55641858565739,1.82113584888957,2.28676297386964,1.77520017030422,1.04951099326021,1.3368764187497,1.22020202845093,1.580678227615,1.28639678498364,1.44812435978038,2.20616605784598,1.13330304605196,2.23075597823597,1.47739444279769,1.36112231754989,1.45285562988784,1.35682844659303,1.45958570027059,1.41224345959937,1.3796919938302,0.410525088010231,1.4233042951329,1.7353792256482,1.61639821394454,2.0587816560123,2.01587889257973,1.59614332237223,1.48293916580554,2.09050015644275,0.872272415603231,1.42690113304822,1.23735121140332,1.14411129318858,1.52941140652797,2.24060570587612,2.05510778857224,0.984814107868652,2.11298880534425,1.82437264355142,1.9734669372908,31.8312534642232,31.8312534642232
2.55641759807971,1.77017349573893,2.19101572244506,1.77766850420836,1.04790861431771,1.33687621104667,1.22020204746005,1.57882802865166,1.28625008543912,1.44812444392214,2.20616352244952,1.14676680613639,2.23982563552133,1.469448462519,1.36700753094403,1.4754908602072,1.356828422301,1.40433694637639,1.41224414898755,1.39408006099876,0.446916100988523,1.45228843887679,1.69943436988685,1.55198780574954,2.06689369546566,1.96136697806164,1.60425662403888,1.49159183629964,2.10028960991042,0.850236111815396,1.47994489870853,1.24533663236748,1.16054867161542,1.46379877487511,2.24147381352543,2.02626279441008,0.976469578012508,2.118106394578,1.82519137827013,1.92326264029456,31.6856571477506,31.6856571477506
2.55641846795971,1.77793081493168,2.13903478634565,1.82773944547562,1.06743626036121,1.3368762107967,1.22020122861206,1.61654570007623,1.32361314230449,1.44844888413744,2.15452361104588,1.14652844206513,2.23982560926489,1.47855730269739,1.36266958090635,1.47547859897875,1.3568284430938,1.37989028775949,1.41127037045284,1.37969471876605,0.446042607448935,1.45590095260663,1.72423106035207,1.53716291585652,2.02057738639068,1.95601879879537,1.6071117200962,1.54282606043671,2.13453467593518,0.803402862661868,1.51837723979346,1.23698804373741,1.15863240444014,1.49915710032074,2.27015572509046,1.97241511375477,0.961407973128354,2.07074043475142,1.85348656247627,1.93034226795815,31.6995119060314,31.6995119060314
2.53838303506789,1.74192865798547,2.13409803163635,1.82773474746457,1.07928005089877,1.3368762144148,1.20997333507581,1.6385296831413,1.32172353435906,1.44616768566389,2.2344334582136,1.1492617785735,2.25779181571331,1.51314808184425,1.36725275836988,1.44280905499564,1.35682842470234,1.39301106517588,1.41127127701983,1.37906950202673,0.429162410631212,1.47370558777139,1.73958448080975,1.60793825346258,2.04766643505319,1.9084278645675,1.56383583613877,1.5649809632399,2.1493268258328,0.83787455520501,1.48085875383991,1.26520232694836,1.10194946607568,1.46632080638984,2.37727216319568,1.94887517681499,0.946707302927784,2.08996190742649,1.83973880753164,1.94018226848039,31.7795721923429,31.7795721923429
2.55092439407797,1.87291394413226,2.09213309421373,1.77766842378709,1.10052831168398,1.33687622405499,1.22020202925048,1.6414437469429,1.31626834238498,1.44748466868889,2.2344334528304,1.14926623412274,2.23982563552379,1.50079726918537,1.36725453644009,1.44334521048108,1.35823189117083,1.39770363947317,1.42342627759715,1.37519373298234,0.425128619868203,1.46957658720006,1.77504469624571,1.58778757609935,1.9836091683917,1.89140709514787,1.61248124892347,1.54067378058526,2.13658478601436,0.847576115231427,1.50833765441682,1.2453563005902,1.13156334630706,1.55978190512606,2.36664960759676,1.94959136911979,0.955030574360596,2.07175194112663,1.86187188415069,1.92611680252219,31.8459210590242,31.8459210590242
2.26473399856576,1.87291695716182,2.09213309445297,1.8194780402361,1.09421665240427,1.33306511306616,1.22020202463051,1.5276536870544,1.34282413323702,1.45389795883381,2.30208591693229,1.14090350050977,2.25779157284944,1.48470024494376,1.37114270858752,1.4433452651686,1.35823736124516,1.37770015417994,1.41955183299259,1.37677185549939,0.428722040252507,1.48711329751213,1.73865714628652,1.57180135934733,1.87649106553354,1.85115542188159,1.61810074000414,1.61741088755992,2.10435504376052,0.789460529002042,1.47000575670548,1.27184189198895,1.15330987294878,1.49864631299157,2.33846979359631,1.89010008729488,0.981137840020725,2.04207491039884,1.90810555227707,1.91639252318842,31.5533520725513,31.5533520725513
2.32489548667443,1.85286683136316,2.05632380290384,1.75402769524868,1.04737654115967,1.298347806598,1.1945850883477,1.64144274597575,1.29889777393591,1.45583155090349,2.25990829415219,1.14090350690215,2.24890823752085,1.48724373324978,1.32457079059214,1.44762215211735,1.36131621790808,1.30701012762758,1.41897465390236,1.3725169984908,0.435044462742516,1.56465695641236,1.7605012808085,1.50539097612211,1.90099596512727,1.87322630687631,1.62234624769746,1.50612597504171,2.11716061616199,0.846436771171161,1.48503144537663,1.16525012850796,1.19740927671926,1.44512796893751,2.44768099296615,1.76832292407837,0.991103500989944,1.94258422540705,1.92935429969688,1.78981971473277,31.2935700355739,31.2935700355739
2.18849389509238,1.84476577493943,2.04294440033908,1.7545851907265,1.03680801115819,1.2949685966884,1.11028452565519,1.56173786679958,1.28304115476131,1.46709537425447,2.18000027354316,1.14372196051521,2.23982563463236,1.66819635575675,1.33571843566205,1.45128771841338,1.37756985954645,1.37804924947408,1.41913778755993,1.37763636275026,0.438412772903758,1.62114502149853,1.78933034860314,1.48302162505601,1.77741746034819,1.81487941823724,1.58332918327867,1.67188664265732,2.07962837233382,0.836587831847764,1.49033544295193,1.20935798537738,1.14643497294854,1.48012858425572,2.38738979062975,1.66291614844044,0.975068560452334,1.92551779343342,1.95330494401038,1.8297755290038,31.1558684282681,31.1558684282681
2.19770373202133,1.85451813981973,2.05040838099607,1.73549007377081,1.03680801068313,1.29753214647775,1.11028460956341,1.57174527622357,1.28468991559613,1.45408969685155,2.12613183497086,1.14070128741203,2.25779181798428,1.68967608325665,1.33726004548474,1.54022142554314,1.39474403094789,1.33240545255341,1.44413239912258,1.37165547756565,0.42287172175362,1.56038918170553,1.72541903211591,1.55193105735139,1.90024948323893,1.8477711288102,1.60864801972305,1.72653558411136,2.00536587486264,0.843511035856999,1.47821680194011,1.21337634453276,1.21307214334632,1.56979260558974,2.29875614834888,1.75047863532661,0.975118081205333,1.86713664306849,1.78658046100199,1.88276985295483,31.2279898368447,31.2279898368447
2.18008368128097,1.91252070311548,2.05624549728452,1.69583586101358,1.03543034385149,1.29493583075876,1.16092939033235,1.57150252950595,1.28437878102338,1.45391462656017,2.13884281718952,1.12550284376291,2.22693865387043,1.74511719606998,1.33768556696414,1.53892446743914,1.38316934423993,1.33245795329536,1.45032416049026,1.31095585349805,0.426609602324759,1.47752334501257,1.74121091225436,1.63627181114856,1.83771480270508,1.82959850306676,1.6683328606401,1.64490274661113,2.00799577021315,0.860490092900666,1.48690180255327,1.30880534626461,1.26898656449709,1.49203161806587,2.27734303691079,1.74932987667814,0.962700420706799,1.88485602011594,1.77504059881422,1.8990503700625,31.2356961015464,31.2356961015464
2.23793460409505,1.94403548060252,2.05466393857275,1.8955277785066,1.03338884004693,1.27120492611236,1.1009133077301,1.515330762894,1.28337192831708,1.4630455594188,2.12523001253448,1.13625800620076,2.25688816148928,1.75671634610977,1.34457414206711,1.56710895700071,1.3923181308595,1.33269172220502,1.45205102408178,1.28298551168782,0.417092706411835,1.48917669434111,1.83418208925838,1.62040655279313,2.01720281714365,1.88750164819026,1.62281295865037,1.66595252605463,2.06618521862789,0.932053866215673,1.47008935344143,1.3216943727883,1.28782780574856,1.44794439052492,2.17108017761646,1.70874690839177,0.942525774873977,1.82869844577083,1.81219672309454,1.9028681105947,31.4462391405324,31.4462391405324
2.26911256411127,1.98713202882667,2.05281352938781,2.29809547400696,1.02139119734945,1.27285087121646,1.07772544998911,1.51963001970424,1.28275730195134,1.46229586429927,2.12831915369187,1.13689069592228,2.29533223676242,1.78394001539444,1.36106695232967,1.58838127384041,1.39015831461062,1.3006021876499,1.45259073589781,1.25477160717651,0.425986535165849,1.63287884242397,1.77913469012182,1.6287710117338,1.91851053184828,1.90215831487449,1.73386059405395,1.54037885249357,2.07307907289136,0.993823424748592,1.62074650566074,1.3322976627065,1.33002222207389,1.42140272655176,2.13624935004287,1.75985439861378,0.985557120861433,1.72399254152321,1.91375232940036,2.08340074632829,31.9358574741185,31.9358574741185
2.25012175539074,2.002236237393,2.01545288207148,1.89982637601144,1.04491960882804,1.25987009393467,1.18621522291599,1.51175192019038,1.29880728507248,1.46469234054279,2.2161889841164,1.15661427946352,2.28338199049787,1.78395317250744,1.41640422720168,1.60254775952397,1.37594196994072,1.28707477279731,1.48210193811036,1.25323156876027,0.391972819939345,1.63396239495025,1.85795969336823,1.58195702675731,2.01708218111303,2.11195086825073,1.63024360373409,1.68213719488002,2.02603016228207,0.928404676882865,1.45297352283287,1.36193330714651,1.31299288080733,1.44357284486981,2.15088267678852,1.70587005929906,1.00532920874957,1.69202997736724,1.80621271621581,1.99783656903588,31.7913343852705,31.7913343852705
2.31179999183367,2.00176902378751,2.0191798711377,2.17778430742638,1.10610810427921,1.30915604476604,1.28904345259656,1.52730526208495,1.40966571107053,1.47307619591101,2.20828534651247,1.1622372594913,2.13978103514464,1.7796545289907,1.44546458706172,1.60388946558882,1.3464026774101,1.27466118427768,1.47067175850715,1.24395472774483,0.396370692887895,1.6051759107766,1.9110366861204,1.60318071693009,2.11735251787958,2.09738583999007,1.48818417237742,1.91241689119137,2.10555483546227,0.903839221821339,1.50349073711011,1.44478855910605,1.38720521464002,1.40571225009781,2.05378730008401,1.76007748865226,0.965909705687554,1.80804115871776,1.78852093510055,2.04185970098981,32.299890535623,32.299890535623
2.29536905617621,2.04943611016871,2.02341882768466,2.00173097329764,1.02605434038448,1.25285987978597,1.3657698007305,1.42009998498855,1.38094628922338,1.51957067857317,2.19995763200014,1.10988046602352,2.10842618463452,1.73660884368864,1.45643630499129,1.6042972801777,1.33238190415072,1.2963276303536,1.43661840438884,1.19931860371718,0.371868230250127,1.53743357003109,1.89837510478373,1.61572332302797,2.04948625009669,2.11646176437789,1.39635281109869,1.89594321778209,2.04974782729003,0.946037823053174,1.44143160736327,1.45996649072794,1.39255466642184,1.41299906787799,2.12741996620519,1.69147845073569,0.917335570677169,1.68995284969631,1.77228631336145,2.03265429028111,31.8155091951394,31.8155091951394
2.31553635284643,2.01175415814357,2.05199302959972,2.07888716018914,1.07361015651884,1.27755217442453,1.40923460326808,1.45652617075024,1.39735943097701,1.5223292039697,2.18584602801472,1.11422570983685,2.13348316129755,1.74224922879881,1.4392561572375,1.59067196892031,1.33774311391401,1.31710503513153,1.43842738928978,1.19240551832704,0.36445745440595,1.49349909099727,1.92996549922192,1.64195453495899,2.03376530597617,2.1505650553885,1.50265347662645,1.89252288855992,2.08308937051918,0.963868422304284,1.45789876630507,1.51987090741563,1.38055942943659,1.43801599651613,2.16080176923974,1.61275349603401,0.949211215963486,1.66662794258964,1.77474439188159,2.06937073711484,32.0861957514553,32.0861957514553
2.31553634248174,1.94133950580873,2.05199540028492,1.91728073731638,1.1405902731893,1.27701978988638,1.37133982352202,1.45091428080571,1.38199043452938,1.52328307606407,2.21386401122572,1.14704895438208,2.17085700889546,1.74224195632863,1.4408778689988,1.59067342005935,1.33350719950916,1.33041900832704,1.43465212797262,1.19150673822424,0.362345935680792,1.4946459536995,1.92459348267616,1.68066141104289,1.96675451006592,2.12858439949367,1.47713729707065,1.8897282404975,2.08820053009231,0.895210142794762,1.46176158094231,1.49077955486293,1.39760343588129,1.45341676719018,2.18982674292194,1.64605657570752,0.951697235670156,1.65303371870772,1.75193587090981,2.06296457190374,31.9669379578117,31.9669379578117
2.29228202502767,1.96840505570858,2.17763023907106,1.94086700253633,1.12931067591774,1.28122338855956,1.37133996963095,1.449024571628,1.38773006432817,1.53334072552241,2.21146882941539,1.14675190415276,2.16939306933117,1.71469222122506,1.44351466890282,1.58870524964011,1.33082347468282,1.303776329468,1.44197564184465,1.20494691154332,0.346996963973801,1.52510285575699,1.89473226744238,1.60713669569069,2.11740121887827,2.11982146082936,1.51507498972422,1.85547465606007,2.20466961199515,0.904539073002092,1.4219658228227,1.45927970684479,1.45688238402094,1.47951828344146,2.1955443284595,1.61725858565097,0.888334830787662,1.63377713019963,1.71351679590247,2.13017435665339,32.0872020181366,32.0872020181366
2.27600146936507,2.0254267868002,2.07842429944697,1.9356908305922,1.13534886908314,1.23170677513246,1.3740627206611,1.44902454606019,1.37386134012196,1.61199610496778,2.21358252185106,1.13050905133232,2.16806659303019,1.73375311681507,1.51644758543677,1.53589619718261,1.26360465494705,1.28034872943188,1.46085998484286,1.19150415163063,0.352139607509109,1.54542023013113,1.91243031023485,1.64052151369198,2.07155946667767,2.07304740717808,1.75224271291244,1.7760075475904,2.15716260150448,0.941109746730911,1.39608376290596,1.52921518497015,1.42703658451842,1.56137127646686,2.28192059960455,1.55160124368822,0.798230157897548,1.54182697686809,1.61985958646536,2.0573298111853,31.9861163287315,31.9861163287315
2.29697850867673,2.09123892468052,2.11405162274075,1.92801621005334,1.18967972874501,1.19632377772398,1.37539435577504,1.4068294744037,1.39669854855502,1.64736455459401,2.28629808014174,1.14122340426106,2.16806658927728,1.72110045572074,1.49478171124693,1.53665576214231,1.27876315263054,1.37910238434844,1.46086041156867,1.19231322623176,0.336029139432626,1.58283727238521,1.95752074242592,1.71487997040219,2.13331301783117,2.15884379568898,1.72133239969954,1.85463648482183,2.16116441752197,0.951825163378478,1.389647202338,1.47672656241429,1.41947925348495,1.60943124589812,2.25879295183473,1.53517621803921,0.804542984569584,1.54163025875468,1.6496448545201,2.04428694807603,32.3017408835176,32.3017408835176
2.30294875406649,2.09358732902127,2.04706023666167,2.58004769251273,1.20239984142901,1.18113713064897,1.32808894741385,1.41253229891365,1.39401155067039,1.63537684200875,2.25607672529537,1.20038294301106,2.10322479542737,1.7183809160869,1.39202958843303,1.53600987183265,1.2819249659276,1.33658875251963,1.47279869906852,1.19143610148553,0.344944460102868,1.64067060051252,1.92323384031801,1.67617825708335,2.22433779141922,2.04680902223915,1.75097572956206,2.00448176199661,2.05094012302135,0.953344439530482,1.45073929129707,1.40125579094602,1.49403691686997,1.61362449076615,2.2185954104045,1.64520178729022,0.873998101175573,1.53288416588655,1.69347420454316,2.12631779746962,32.6660439824344,32.6660439824344
2.31157537123672,2.03139790189601,2.04706023721689,2.65835888015185,1.20239971980419,1.20862791423934,1.33891743864331,1.43181125630498,1.38454691287641,1.64805870373516,2.23644085341717,1.24489051376607,2.09724260524005,1.74014121721378,1.40951283118589,1.53600737961171,1.28138235017199,1.32156081733105,1.46085997306037,1.2417329309897,0.330335574337265,1.62847183659766,1.87124988744685,1.69439977894386,2.24503894496102,2.09021064073755,1.82131892777783,1.97084761703709,2.05560271788059,0.968955818539616,1.4218928030521,1.38138227372084,1.52200713735415,1.58855386956505,2.24729573393701,1.72539514244908,0.871885813810514,1.54618109582934,1.71286552621454,2.13863466790069,32.8325258080926,32.8325258080926
2.34922014669619,2.05340881821286,2.06178687141066,2.75188330805423,1.21254783972621,1.20943904074009,1.48237323144924,1.43889624074337,1.37772811855824,1.5502718561982,2.23644163892401,1.2867951671486,2.09724260237946,1.73437922861932,1.28029090671149,1.51157271376877,1.20559591059517,1.30398227218362,1.47855331234316,1.25270486107157,0.353087861527469,1.58079083372768,1.82059305283191,1.7300600195076,2.15649481221303,2.1880269018763,1.76435155916829,2.00383076980679,2.16215422107398,1.00309142948897,1.64864856442082,1.42583616538409,1.55733038375047,1.62147511989138,2.15697904196767,1.78096483777563,0.719530230961805,1.55754215166465,1.58546020935359,2.05886591914233,32.8751140855345,32.8751140855345
2.37659123093865,2.11446784120043,2.06430841708455,2.71739081445206,1.16246315154914,1.16545099527757,1.36743410276835,1.45262359110579,1.37693539887032,1.55269383692977,2.22982124340639,1.28679502583264,2.07744078286771,1.74573042480819,1.21899743196062,1.51641674514074,1.16419704551014,1.19576553695004,1.46992388069525,1.2323253117925,0.363087233174949,1.56017956448222,1.83819350500028,1.67247628811438,2.1819156312977,2.1360839929268,1.72206419194774,1.94952128938737,2.10366252645308,1.01430673076274,1.66151331008462,1.39893100049665,1.52474383831262,1.60041298997557,2.13873054279437,1.75069918396172,0.703778508456345,1.55362879715727,1.57204749415546,2.04179619019898,32.4877728091409,32.4877728091409
2.31739209451106,2.15843877058718,2.05647970292804,2.70887308855211,1.0947293907738,1.16669142220255,1.41848940500528,1.433363274388,1.37772813099185,1.52113976794596,2.23612552989778,1.27080116530023,2.11595154832615,1.72634895148639,1.21899955637253,1.51157271017278,1.16419886154188,1.19955066520349,1.46982071182217,1.25514331939748,0.351657415748678,1.55791275450012,1.86196681184133,1.6843335374756,2.09092013439578,2.15081949814521,1.76635930688165,1.84267106946108,2.08296871022065,1.03578178733515,1.68321671655065,1.42605610503533,1.55643997657849,1.56473107911705,2.0860504330626,1.73627819758086,0.706114418764542,1.51352454973943,1.60194422031116,2.12209134466134,32.4218380674067,32.4218380674067
2.2061578151916,2.15843883989906,2.00041319148115,2.76711651467053,1.07715415007063,1.17570028811606,1.41475138629257,1.50760314249397,1.40115745284423,1.53530266313247,2.2299276068544,1.28304689805734,1.95411577020236,1.71471654596132,1.23220055227109,1.513444451003,1.15540510372608,1.14797059168885,1.46993031765706,1.31162714181182,0.334614680897856,1.54411716200801,1.77487642571271,1.6374154637954,1.93870708561849,2.18554541023989,1.72201485296683,1.61176625359904,1.93480234878177,1.05534941436673,1.72353285257776,1.34194697373904,1.62470874138568,1.63007115661203,2.14826051203263,1.88819271134896,0.716199967160187,1.5724528877209,1.72108063245777,2.1505248904039,32.2561804234256,32.2561804234256
2.21873120073417,2.16027051546812,2.00041319322817,2.84929214478762,1.09147087724066,1.1752348893953,1.5129655988016,1.50575981636242,1.40048900177298,1.5418287720748,2.22982254348493,1.25883240104403,1.98184924575112,1.73035053321887,1.26234376244899,1.51157273237893,1.14277635603703,1.1331343596278,1.46891858257175,1.30903156288055,0.336053055189038,1.64951671742857,1.78971308782836,1.58022519572665,1.96913050136991,2.21836861761105,1.73733844125655,1.63210093747267,1.96057177187871,1.07416616917287,1.73527450071385,1.354434917278,1.57506010026791,1.66155598017281,2.20964697671515,1.85998276854003,0.700484183794455,1.56139989927779,1.72004299811047,2.16002126950498,32.4850880893098,32.4850880893098
2.22667684311559,1.94580397264036,1.98890773898992,2.80978677244976,1.09147091571606,1.17772860116843,1.51252504032792,1.35021148147753,1.40188602172215,1.53156642205947,2.22414102120021,1.25801008333914,1.96060837422334,1.75343617502514,1.25473589078029,1.5291783705845,1.13946222577662,1.1686937085598,1.47862202221872,1.27061790347194,0.334858761778283,1.63135148448703,1.75067322690851,1.61081867092369,1.92109828724868,2.22489576551636,1.67579747313257,1.60310878348946,2.04124876255122,0.976608778111253,1.66136345437558,1.36960407616574,1.52375534629172,1.60652108731232,2.18511451844042,1.88227787274352,0.704197772614983,1.55812845983144,1.64403683600969,2.16861016691443,32.0740695848469,32.0740695848469
2.29912383987572,1.93588729143741,2.01657076630778,2.63435913678113,1.07821719537117,1.18295905966153,1.64566935825243,1.39176330521905,1.40188599937819,1.62891490524997,2.21441018159058,1.25185117773736,1.960608431756,1.74609016389414,1.30039270897435,1.52917811981148,1.14754826308364,1.20095539757929,1.56020613988309,1.26047223723936,0.32572048058385,1.69096311805988,1.82686519257227,1.64296677597277,2.02278179214756,2.29099153786911,1.68631595697878,1.60113012463394,1.99442289191926,1.03261955487572,1.69156771469086,1.29554449046398,1.53311196859492,1.60310115410086,2.3017181770319,1.85301038682371,0.678127610725244,1.4950425279576,1.69856753937943,2.12249468370203,32.3870636790837,32.3870636790837
2.29509846073999,1.95826582709899,2.02547704837082,2.61589901069557,1.0952358425523,1.18864896270304,1.64811175346515,1.48682495014748,1.39834665100312,1.62626384407892,2.25805287928901,1.232550226459,1.94878318335293,1.69913108240736,1.35329393955757,1.4828153684749,1.13557719395638,1.15069033378621,1.53643729509299,1.25762758589418,0.330404052331372,1.70280465950228,1.83162205379979,1.66377070825979,1.96939368823152,2.24636273243623,1.7362783402321,1.60320706854969,1.99678090750176,1.08221557473573,1.62819800511274,1.33378910396938,1.48093602735894,1.64389550821587,2.37966091771387,1.81500387381173,0.623613195105248,1.50816692332001,1.71855807080959,2.09847002812829,32.3931314391259,32.3931314391259
2.32082938764714,1.85220139064746,2.22344619431209,2.67865751368995,1.07986126626044,1.26258558573386,1.62641451388604,1.47054807188097,1.38458376462166,1.62565690081409,2.29533335901173,1.22754855584529,1.87252806449816,1.7220275238597,1.31603738788276,1.49256224495096,1.22200258951356,1.14444772781826,1.49858691967667,1.21427281149227,0.331841600522992,1.64237133431579,1.8795362266487,1.72460505628457,1.93461788143187,2.2348783263722,1.55446873178427,1.67895744819663,1.90870801929265,1.13110555959618,1.66643125524667,1.40915141727558,1.45396868057293,1.53721503441316,2.40435413799638,1.67488754229358,0.700690676445869,1.5879518248527,1.76997063795289,2.3044203825474,32.530131774043,32.530131774043
2.29118366802277,1.88051592380011,2.2551448175292,2.57629195114146,1.11276105630158,1.29322418033214,1.61838150709872,1.57118987710033,1.38416012001524,1.59145368587212,2.29837009821345,1.23470908613982,1.87440702183777,1.7561019717915,1.31276390591174,1.48971969359183,1.23236899626829,1.13559086449673,1.51784523366997,1.20978790138351,0.358598834257863,1.6408669919554,1.84995709210126,1.71192017070373,1.98144901753753,2.25049374902622,1.66937845458774,1.57845618311113,1.96738268957551,1.12062223390587,1.64820194577993,1.35548300985767,1.5171840194395,1.57659628809451,2.52136183058271,1.54080368447299,0.705560514397892,1.61250008852797,1.75754761581376,2.27160714678911,32.6359715605183,32.6359715605183
2.30177987607618,1.9525060957748,2.23877104603612,2.63167116142473,1.14566620027906,1.29016815868188,1.59019508169619,1.64039025674603,1.42676551906998,1.57866792491662,2.30296618854839,1.2157614669001,1.92912907891152,1.70097047594818,1.34119282353667,1.5059782294966,1.10436741774744,1.10085218471319,1.59857643211761,1.24191186922864,0.350213568206646,1.6562815349271,1.81254834072273,1.67600971117,2.15772389896008,2.28345861543782,1.70860932887606,1.55384560773879,1.92895919026817,1.15630063575844,1.61285364288071,1.43188730701337,1.55165078348324,1.45699557368397,2.42378470193261,1.65116154151141,0.788832732106745,1.66104485674397,1.70946485595217,2.2666610604759,32.8382874878499,32.8382874878499
2.28348351053935,1.96925411466707,2.17259405770287,2.62113596496808,1.15159336065147,1.2951048228796,1.53484338675172,1.6484127729544,1.42666907657248,1.57664398502648,2.29475247407754,1.15241244508609,1.92323856385352,1.70070342956245,1.29524970244594,1.61186404934514,1.1002210259698,1.0790069780427,1.59407657641652,1.19218773023152,0.344388340591048,1.64165026367223,1.80872078737695,1.63466332237426,2.11169475058111,2.23637317884785,1.69450600960166,1.6840741550336,1.96396321911565,1.15823801079421,1.57826699757764,1.43899201608508,1.53470250284269,1.454608014202,2.339698563485,1.67022062373222,0.800025533142351,1.61943709169932,1.71606815813699,2.19315648885289,32.6234480277448,32.6234480277448
2.18699672053393,1.99272969551318,2.17434389658853,2.37546640222836,1.15387948402461,1.29928312290567,1.5319443409267,1.60894598452023,1.42900044838402,1.58417348249918,2.30714866460494,1.14945019471595,1.77221123361231,1.70244734766976,1.32578927007974,1.58509037203758,1.13727111052682,1.17085822460147,1.51083030820191,1.20836721028744,0.380244768483034,1.62596925641246,1.81147420122123,1.6320063111783,2.11721927599956,1.99452484652039,1.68206703569716,1.60975746023136,1.92218749908564,1.25633185517236,1.51168588700524,1.57915444419888,1.44207583882291,1.41403420189026,2.47148023463553,1.62920256360351,0.789774281263116,1.55675362114338,1.74005092505414,2.04023300684388,32.2062275144623,32.2062275144623
