Date,totalnetwork_115,totalnetwork_230,totalnetwork_424,totalnetwork_460
2015/5/8,0.389714609,0.204701958,0.246130632,0.240945578
2015/5/11,0.432508653,0.198831965,0.311301058,0.277677369
2015/5/12,0.301458802,0.192561153,0.293567227,0.262214499
2015/5/13,0.359856013,0.197478677,0.2771646,0.270790587
2015/5/14,0.442775474,0.191335261,0.260405059,0.28427748
2015/5/15,0.476998073,0.197072277,0.261710256,0.268202814
2015/5/18,0.457765663,0.193333577,0.296569518,0.276586709
2015/5/19,0.4524417,0.195739034,0.283564655,0.28337142
2015/5/20,0.431411894,0.204589554,0.297088975,0.307361391
2015/5/21,0.422186416,0.189032643,0.295111293,0.306973647
2015/5/22,0.377478453,0.178440544,0.26589897,0.276021296
2015/5/26,0.458377026,0.155614178,0.257234784,0.292114382
2015/5/27,0.434738267,0.161502484,0.251961082,0.256555188
2015/5/28,0.365910958,0.157397345,0.27698603,0.191081267
2015/5/29,0.338609276,0.163345588,0.247868619,0.173091095
2015/6/1,0.34674098,0.190314403,0.255712456,0.167428794
2015/6/2,0.325908285,0.194655979,0.251767101,0.167935154
2015/6/3,0.318401184,0.176871182,0.252248075,0.295395089
2015/6/4,0.342359916,0.180073234,0.192569716,0.225802531
2015/6/5,0.306656287,0.170336281,0.195944076,0.276459734
2015/6/8,0.354803446,0.245929884,0.103293113,0.261210995
2015/6/9,0.358636369,0.300570932,0.143301803,0.249810427
2015/6/10,0.380583939,0.312456798,0.165070109,0.233915692
2015/6/11,0.364379986,0.332220171,0.187725406,0.245049122
2015/6/12,0.444278658,0.285824945,0.166067722,0.251581473
2015/6/15,0.382106158,0.297460707,0.199386826,0.266541307
2015/6/16,0.417563794,0.300997414,0.188191277,0.257498516
2015/6/17,0.542902621,0.305988085,0.217537788,0.261233108
2015/6/18,0.517424523,0.310090768,0.201962627,0.259798018
2015/6/19,0.534911312,0.315030401,0.273216851,0.282434228
2015/6/23,0.504256752,0.373058294,0.212351769,0.276129967
2015/6/24,0.550967593,0.398217572,0.232396687,0.273581211
2015/6/25,0.604898544,0.383019305,0.286120568,0.308487729
2015/6/26,0.592565131,0.380768767,0.280252581,0.327493928
2015/6/29,0.620875352,0.369646876,0.284271932,0.319708988
2015/6/30,0.613421325,0.348322608,0.276814384,0.286322683
2015/7/1,0.445221849,0.338218747,0.266549567,0.32376168
2015/7/2,0.544545274,0.376637061,0.404730545,0.274762036
2015/7/3,0.449727898,0.357264908,0.366102676,0.332574836
2015/7/6,0.419565842,0.347562382,0.380600541,0.3316543
2015/7/7,0.555516953,0.349832822,0.378842195,0.347104949
2015/7/8,0.523609617,0.346411154,0.40755193,0.381013546
2015/7/9,0.515223974,0.405881159,0.425643026,0.403072508
2015/7/10,0.53791781,0.392159868,0.449224909,0.374348089
2015/7/13,0.625576901,0.427797662,0.456015411,0.366312774
2015/7/14,0.591283941,0.445912124,0.486228084,0.367563228
2015/7/15,0.569285183,0.409245704,0.488067142,0.408711505
2015/7/16,0.527260882,0.409913646,0.434800283,0.395689933
2015/7/17,0.504888632,0.330147994,0.399238765,0.35021814
2015/7/20,0.534559514,0.316178935,0.4036357,0.35782319
2015/7/21,0.548507605,0.316743662,0.43071138,0.369807774
2015/7/22,0.554586047,0.330543728,0.45385029,0.394524171
2015/7/23,0.581107663,0.332738375,0.46549618,0.381896995
2015/7/24,0.552814722,0.340675605,0.433146066,0.40504559
2015/7/27,0.492068853,0.252726965,0.273524653,0.302699751
2015/7/28,0.527266838,0.277293254,0.261729827,0.328142688
2015/7/29,0.534691023,0.253739851,0.287049875,0.330551533
2015/7/30,0.489150626,0.234657058,0.303868076,0.339947944
2015/7/31,0.476381907,0.225966533,0.317541773,0.309700242
2015/8/3,0.527589717,0.239479469,0.343560696,0.312050827
2015/8/4,0.55098659,0.27421269,0.355914869,0.317354265
2015/8/5,0.522890931,0.262793683,0.346418868,0.317889313
2015/8/6,0.522915503,0.261899111,0.332828207,0.317178441
2015/8/7,0.546967323,0.275331435,0.348843115,0.339533688
2015/8/10,0.548242203,0.299988703,0.34735557,0.305498784
2015/8/11,0.568663402,0.309053248,0.355068563,0.292226647
2015/8/12,0.539903801,0.297033803,0.350489973,0.27407037
2015/8/13,0.552607088,0.288495361,0.30861992,0.265627217
2015/8/14,0.616815793,0.29426479,0.295861424,0.305281467
2015/8/17,0.624393579,0.293569323,0.290820454,0.30360742
2015/8/18,0.60064588,0.302435901,0.28699342,0.312508631
2015/8/19,0.604223967,0.304950439,0.278180312,0.323276859
2015/8/20,0.561623546,0.284696191,0.291842722,0.2978519
2015/8/21,0.5348542,0.261846102,0.266900769,0.291439133
2015/8/24,0.507452972,0.265582543,0.26062927,0.28026417
2015/8/25,0.483715581,0.28382407,0.230937042,0.313223958
2015/8/26,0.47429211,0.272143794,0.240499865,0.303913154
2015/8/27,0.496912591,0.246239405,0.281897038,0.263336374
2015/8/28,0.533622812,0.2676505,0.280469879,0.306828032
2015/9/2,0.555867398,0.280127104,0.314252289,0.332517209
2015/9/7,0.581023185,0.3128759,0.321273197,0.327807222
2015/9/8,0.588599909,0.376081591,0.351511417,0.338962551
2015/9/9,0.618305217,0.367471311,0.330386793,0.350212368
2015/9/10,0.609108229,0.342101097,0.348821921,0.340210219
2015/9/11,0.512189048,0.359084094,0.317875745,0.355334394
2015/9/14,0.560803433,0.40785399,0.274305827,0.339209948
2015/9/15,0.579527457,0.460060279,0.302978107,0.34058553
2015/9/16,0.553198913,0.396318513,0.334656499,0.34070033
2015/9/17,0.531125119,0.404740724,0.332258662,0.31526158
2015/9/18,0.496925675,0.410942382,0.293704967,0.324098245
2015/9/21,0.497075244,0.426307855,0.299714968,0.320532054
2015/9/22,0.519362504,0.417679537,0.299323563,0.338505197
2015/9/23,0.55996948,0.419523649,0.295878266,0.345846491
2015/9/24,0.600831473,0.390718908,0.276066492,0.341877456
2015/9/25,0.622189876,0.382207292,0.291533584,0.367121855
2015/9/28,0.574118296,0.363731134,0.287394957,0.367711539
2015/9/29,0.54238962,0.388459093,0.285824252,0.374452106
2015/9/30,0.645583734,0.403372929,0.273437361,0.397635927
2015/10/8,0.656511953,0.405454531,0.237179409,0.401136607
2015/10/9,0.65820775,0.403407158,0.237388961,0.373889097
2015/10/12,0.629568387,0.413300885,0.230015996,0.357752258
2015/10/13,0.627352264,0.407196506,0.228312597,0.397014958
2015/10/14,0.684213738,0.383985544,0.237132969,0.40560349
2015/10/15,0.651205845,0.399655758,0.268485495,0.381200777
2015/10/16,0.639111534,0.39700178,0.262666354,0.386208184
2015/10/19,0.640044754,0.399403395,0.223237088,0.382816411
2015/10/20,0.625963456,0.403022624,0.234615391,0.379240386
2015/10/21,0.702807622,0.386772584,0.150968602,0.368132011
2015/10/22,0.690029073,0.397682189,0.187716835,0.383192937
2015/10/23,0.662170687,0.392735051,0.211728611,0.375161156
2015/10/26,0.708481423,0.358097524,0.21186091,0.382863873
2015/10/27,0.708622244,0.34814168,0.224362331,0.373082449
2015/10/28,0.770496956,0.346946148,0.219984551,0.364236414
2015/10/29,0.735267456,0.333643709,0.227001961,0.383655607
2015/10/30,0.761670293,0.370506273,0.243417469,0.375007976
2015/11/2,0.80153279,0.428170004,0.223562639,0.372132497
2015/11/3,0.815762949,0.446079676,0.216859686,0.343851174
2015/11/4,0.766139482,0.447688462,0.229372458,0.338118515
2015/11/5,0.768287618,0.503340028,0.236130621,0.345729208
2015/11/6,0.750930188,0.50208698,0.215160568,0.325036871
2015/11/9,0.741127767,0.475252415,0.173613465,0.304496078
2015/11/10,0.81598384,0.468284606,0.154052838,0.304458134
2015/11/11,0.753093525,0.464136161,0.152861396,0.319218082
2015/11/12,0.790292139,0.487896298,0.144683794,0.298595031
2015/11/13,0.756404775,0.45647737,0.158319815,0.2773782
2015/11/16,0.768158316,0.471311312,0.190161866,0.279402782
2015/11/17,0.668575919,0.471856154,0.186990905,0.298750039
2015/11/18,0.746181928,0.437067117,0.188793795,0.269237937
2015/11/19,0.731041814,0.45066098,0.219178067,0.315182442
2015/11/20,0.779203348,0.436976606,0.182328189,0.328780126
2015/11/23,0.734210346,0.443226388,0.212964719,0.326591566
2015/11/24,0.740309943,0.414768307,0.216918581,0.305140887
2015/11/25,0.754411614,0.412855965,0.251141464,0.312036949
2015/11/26,0.66344295,0.493470745,0.231526331,0.306635195
2015/11/27,0.646669023,0.479806426,0.25586643,0.30750121
2015/11/30,0.726315081,0.53500847,0.349379604,0.275096598
2015/12/1,0.708493762,0.552730006,0.35247551,0.271634424
2015/12/2,0.691365462,0.562513388,0.343086546,0.295752682
2015/12/3,0.696108188,0.510119948,0.349755362,0.338831067
2015/12/4,0.684056868,0.492077551,0.357774689,0.359279246
2015/12/7,0.659778563,0.476272909,0.387579196,0.350040167
2015/12/8,0.675801228,0.471462808,0.370443544,0.403356585
2015/12/9,0.637064513,0.425252098,0.318907805,0.384222455
2015/12/10,0.747233041,0.453912347,0.330131424,0.372204018
2015/12/11,0.769388072,0.454473504,0.329777852,0.402068928
2015/12/14,0.780392784,0.482327421,0.339604834,0.409388599
2015/12/15,0.784389722,0.532599582,0.298750489,0.387494689
2015/12/16,0.692492995,0.550733872,0.296008251,0.377005934
2015/12/17,0.72248365,0.538753559,0.320846723,0.361103157
2015/12/18,0.710782471,0.526491492,0.321163437,0.336331032
2015/12/21,0.691375049,0.466193918,0.348689878,0.361273895
2015/12/22,0.635944651,0.381140966,0.327094449,0.354327718
2015/12/23,0.670520374,0.378107382,0.353585593,0.352690588
2015/12/24,0.673193144,0.36803804,0.342306124,0.349109174
2015/12/28,0.737390502,0.394985946,0.371134951,0.35812231
2015/12/29,0.623494854,0.397598901,0.335930778,0.336970632
2015/12/30,0.539845064,0.398263822,0.340499451,0.340090337
2015/12/31,0.490954255,0.426925222,0.307583691,0.327278955
2016/1/4,0.494916748,0.418117606,0.318686613,0.284855631
2016/1/5,0.499069454,0.408323592,0.307222576,0.285828439
2016/1/6,0.456320365,0.421395813,0.281912395,0.287847934
2016/1/7,0.628087414,0.428926723,0.22649749,0.282865682
2016/1/8,0.66459137,0.415911782,0.215648859,0.294035206
2016/1/11,0.673859177,0.461895127,0.212932211,0.280101125
2016/1/12,0.606968163,0.470935409,0.191355705,0.267866567
2016/1/13,0.630779006,0.455640806,0.215320815,0.261773048
2016/1/14,0.61331455,0.483391539,0.20092097,0.261326476
2016/1/15,0.586853153,0.488136019,0.224765588,0.263580514
2016/1/18,0.642537847,0.496450901,0.236848066,0.264431014
2016/1/19,0.680956751,0.489679284,0.259190179,0.265757389
2016/1/20,0.727804209,0.508035305,0.281684179,0.299434579
2016/1/21,0.743244414,0.535039341,0.260467895,0.331187248
2016/1/22,0.696449663,0.535116273,0.28838659,0.320757969
2016/1/25,0.751123123,0.527693181,0.317685819,0.334847812
2016/1/26,0.662756645,0.552113344,0.310345978,0.357430997
2016/1/27,0.673054933,0.548311274,0.313264948,0.316605328
2016/1/28,0.673452894,0.575677706,0.282100339,0.318768556
2016/1/29,0.713452302,0.584012996,0.327489662,0.344473137
2016/2/1,0.702394719,0.576359628,0.310299331,0.321680696
2016/2/2,0.706551968,0.587524722,0.25194501,0.340073601
2016/2/3,0.699416743,0.575133634,0.252484671,0.305820319
2016/2/4,0.701620544,0.583758776,0.245651953,0.324215243
2016/2/5,0.689432749,0.602119772,0.238194572,0.311701169
2016/2/16,0.705267816,0.618177723,0.261438202,0.325007567
2016/2/17,0.715018178,0.60259033,0.265853249,0.317113771
2016/2/18,0.703524991,0.602839182,0.269000003,0.319027156
2016/2/19,0.743025797,0.602579086,0.256201627,0.283224762
2016/2/22,0.639318577,0.60500106,0.322511003,0.264064357
2016/2/23,0.687645342,0.603847423,0.324211542,0.274409828
2016/2/24,0.723888015,0.599922144,0.308431669,0.264005198
2016/2/25,0.584076622,0.608586764,0.312537974,0.304846498
2016/2/26,0.654062997,0.594391855,0.318708896,0.297332099
2016/2/29,0.674171474,0.608291252,0.298197501,0.296515571
2016/3/1,0.621231636,0.625679431,0.306043097,0.309353884
2016/3/2,0.610254885,0.586099764,0.30115954,0.333300447
2016/3/3,0.574886264,0.579650558,0.307950799,0.332279939
2016/3/4,0.746515994,0.568210126,0.350200744,0.326996625
2016/3/7,0.761895907,0.574103406,0.346410359,0.338092753
2016/3/8,0.879419941,0.568440973,0.348104698,0.338981011
2016/3/9,0.839012642,0.580329785,0.338255269,0.322039245
2016/3/10,0.836738549,0.617438393,0.35758715,0.350419238
2016/3/11,0.695224098,0.64940992,0.356833194,0.334378074
2016/3/14,0.731088266,0.688737296,0.390821251,0.398696091
2016/3/15,0.675145762,0.707114162,0.395262283,0.425213649
2016/3/16,0.73985788,0.711242641,0.394848252,0.412221807
2016/3/17,0.729114444,0.717390639,0.405904919,0.44373478
2016/3/18,0.709831835,0.712649235,0.411180661,0.41585012
2016/3/21,0.713514871,0.664728997,0.399189116,0.445415479
2016/3/22,0.701940306,0.637595451,0.392612444,0.449161832
2016/3/23,0.669717157,0.62873336,0.413601052,0.463117726
2016/3/24,0.678630834,0.614105257,0.431857304,0.460378061
2016/3/28,0.720439329,0.611170761,0.423241382,0.463315342
2016/3/29,0.709049519,0.687490642,0.418452864,0.464571891
2016/3/30,0.588097888,0.72103054,0.429042555,0.463417301
2016/3/31,0.599759252,0.720138866,0.435949524,0.476198554
2016/4/1,0.627809043,0.718920331,0.414508378,0.403977635
2016/4/5,0.600187981,0.697883838,0.428726933,0.403383774
2016/4/6,0.550059776,0.633632508,0.42897543,0.403367637
2016/4/7,0.612588074,0.624639754,0.445490204,0.40344818
2016/4/8,0.615837752,0.644313348,0.439470988,0.388203746
2016/4/11,0.597501073,0.643651647,0.548909137,0.392168158
2016/4/12,0.570457054,0.650853402,0.542704436,0.397257696
2016/4/13,0.624793026,0.661854113,0.533041728,0.413045911
2016/4/14,0.642469223,0.674184553,0.534715414,0.409114461
2016/4/15,0.64024846,0.647006689,0.531626868,0.405820233
2016/4/18,0.644407708,0.670947718,0.546396719,0.404828773
2016/4/19,0.683029545,0.650164122,0.536555428,0.430701433
2016/4/20,0.645186279,0.662496867,0.58164804,0.434113574
2016/4/21,0.67788349,0.738226232,0.639380828,0.447562276
2016/4/22,0.683537979,0.755358291,0.567734504,0.469084451
2016/4/25,0.702945024,0.761584982,0.560638658,0.460469994
2016/4/26,0.614510628,0.742018838,0.577566854,0.469711835
2016/4/27,0.674045622,0.719948346,0.59130429,0.46954607
2016/4/28,0.661342596,0.675169855,0.564504636,0.488988051
2016/4/29,0.683260816,0.691033998,0.584267705,0.495402239
2016/5/3,0.652025645,0.668454956,0.552351863,0.484168205
2016/5/4,0.639178144,0.660591237,0.600944487,0.483783064
2016/5/5,0.628581942,0.650189024,0.604990377,0.493805561
2016/5/6,0.596795953,0.667816885,0.619845372,0.483560956
2016/5/9,0.625338516,0.747877827,0.649239513,0.441724995
2016/5/10,0.622571367,0.732024108,0.61301832,0.40875088
2016/5/11,0.678231386,0.697652684,0.656937519,0.390669628
2016/5/12,0.69434731,0.72932704,0.645241856,0.390840816
2016/5/13,0.630040494,0.713549713,0.629314232,0.387069589
2016/5/16,0.587602133,0.741532325,0.628820657,0.39138655
2016/5/17,0.637595658,0.69711371,0.619684906,0.459703612
2016/5/18,0.615593774,0.728363231,0.586587067,0.445262444
2016/5/19,0.619268588,0.713376155,0.573683453,0.434370745
2016/5/20,0.597825897,0.693956799,0.566440466,0.43312654
2016/5/23,0.620058643,0.693685492,0.571462357,0.448100732
2016/5/24,0.523037424,0.697117661,0.580156537,0.452180681
2016/5/25,0.550246197,0.719214903,0.585342908,0.449985658
2016/5/26,0.546823148,0.715311363,0.597377626,0.467161348
2016/5/27,0.508223585,0.706072424,0.5988826,0.449629675
2016/5/31,0.591921522,0.749202735,0.583368611,0.506584833
2016/6/1,0.546905959,0.739120906,0.579532591,0.525137088
2016/6/2,0.499949182,0.828408632,0.588113084,0.582648866
2016/6/3,0.49139958,0.802943924,0.582564894,0.569090094
2016/6/6,0.483860859,0.736091391,0.651545816,0.547535294
2016/6/7,0.372413022,0.706138882,0.597087562,0.477392636
2016/6/8,0.419241351,0.708486627,0.596974736,0.497976467
2016/6/13,0.350808529,0.711446439,0.576142872,0.47705378
2016/6/14,0.320291966,0.692546851,0.583891298,0.468673646
2016/6/15,0.333184928,0.661452283,0.598786461,0.484412547
2016/6/16,0.31067558,0.569346623,0.505380957,0.587708415
2016/6/17,0.302084873,0.560629839,0.464330094,0.548238538
2016/6/20,0.301024382,0.6635016,0.468417934,0.565150444
2016/6/21,0.310146444,0.666029459,0.458205081,0.569714896
2016/6/22,0.318877213,0.640781545,0.491748648,0.572779594
2016/6/23,0.207214014,0.608324084,0.420593167,0.502692886
2016/6/24,0.18398217,0.576419489,0.375073208,0.480977095
2016/6/27,0.179653548,0.464722296,0.387963927,0.49676002
2016/6/28,0.198141013,0.481661,0.390913225,0.49075255
2016/6/29,0.180904849,0.486604457,0.406629173,0.487381752
2016/6/30,0.228910066,0.376685074,0.361958132,0.415266054
2016/7/1,0.244513444,0.388843913,0.428000989,0.405684319
2016/7/4,0.233459173,0.347397417,0.373278785,0.419224435
2016/7/5,0.201923542,0.345946277,0.387084211,0.418876592
2016/7/6,0.194675445,0.387372037,0.369479539,0.429664005
2016/7/7,0.16004425,0.344420135,0.341507735,0.40047363
2016/7/8,0.085556498,0.361290222,0.360680063,0.430480677
2016/7/11,0.054805604,0.320418762,0.313310587,0.40326158
2016/7/12,0.111909789,0.330170455,0.317722047,0.404051645
2016/7/13,0.246781365,0.352648291,0.316833141,0.362157755
2016/7/14,0.229838335,0.510178477,0.284916865,0.348537577
2016/7/15,0.266367731,0.515211802,0.300471744,0.372091775
2016/7/18,0.296774594,0.528872057,0.313773122,0.371938737
2016/7/19,0.281077416,0.537708146,0.292628852,0.36685783
2016/7/20,0.281251743,0.527238217,0.298166027,0.342922046
2016/7/21,0.259748616,0.514724657,0.295901192,0.325747664
2016/7/22,0.23622437,0.528980181,0.297774716,0.320318935
2016/7/25,0.217030247,0.493914098,0.285758747,0.28957089
2016/7/26,0.228200013,0.506491858,0.29731803,0.297413109
2016/7/27,0.243450481,0.482698942,0.262067944,0.293431677
2016/7/28,0.33844698,0.477012051,0.271839802,0.296931715
2016/7/29,0.332350662,0.476755727,0.295905255,0.296488696
2016/8/1,0.35459725,0.459272908,0.298237077,0.293708934
2016/8/2,0.353009855,0.445869543,0.257058146,0.31613042
2016/8/3,0.281433349,0.440325203,0.243662439,0.333141513
2016/8/4,0.251052011,0.413587586,0.259582777,0.336585793
2016/8/5,0.24054459,0.457884403,0.256752393,0.344832901
2016/8/8,0.202203677,0.450433393,0.274636521,0.325324612
2016/8/9,0.205771654,0.471822268,0.275860016,0.335391725
2016/8/10,0.201182062,0.47764066,0.298676726,0.331536894
2016/8/11,0.155784093,0.43967162,0.283837948,0.347967284
2016/8/12,0.16931746,0.349600829,0.265570199,0.35848385
2016/8/15,0.155431612,0.349519928,0.266347136,0.358020367
2016/8/16,0.179970635,0.356519115,0.243262182,0.342200701
2016/8/17,0.210214529,0.378027833,0.250740536,0.340302252
2016/8/18,0.197213678,0.397866425,0.206177111,0.348258292
2016/8/19,0.213268521,0.378218465,0.233998875,0.36564289
2016/8/22,0.198211046,0.399372977,0.266535307,0.413848094
2016/8/23,0.205582199,0.382663313,0.27480568,0.418580595
2016/8/24,0.199368368,0.392125437,0.273107427,0.399424617
2016/8/25,0.175211023,0.386862978,0.28828721,0.389363492
2016/8/26,0.184826531,0.431052228,0.27749514,0.39762758
2016/8/29,0.178696909,0.380706204,0.280029349,0.409871543
2016/8/30,0.191533514,0.350387421,0.280293724,0.399178467
2016/8/31,0.175376585,0.339333924,0.239756564,0.402942154
2016/9/1,0.140028679,0.321776559,0.23788558,0.410809774
2016/9/2,0.159609784,0.325805331,0.24254245,0.420343378
2016/9/5,0.204798903,0.358978168,0.233164934,0.418475301
2016/9/6,0.240129329,0.376509983,0.152760507,0.413602008
2016/9/7,0.187220458,0.399623121,0.128977177,0.423138466
2016/9/8,0.156798939,0.393546192,0.137858386,0.429686565
2016/9/9,0.194853823,0.421449015,0.147811782,0.44242554
2016/9/12,0.160353953,0.39622284,0.347061501,0.434305923
2016/9/13,0.123141378,0.411739911,0.264441949,0.41682165
2016/9/14,0.152396003,0.353225385,0.245565201,0.411014156
2016/9/19,0.145310745,0.384164777,0.239017217,0.39172085
2016/9/20,0.153059786,0.362906378,0.239210458,0.372603532
2016/9/21,0.122424279,0.369338166,0.266987303,0.399426473
2016/9/22,0.133295296,0.337380134,0.27607351,0.359693431
2016/9/23,0.1890945,0.334213598,0.261927698,0.325651564
2016/9/26,0.210122843,0.338756403,0.247206365,0.324540495
2016/9/27,0.185213364,0.339030773,0.252106032,0.334816628
2016/9/28,0.168389601,0.34306116,0.282207828,0.338529939
2016/9/29,0.177585691,0.376624259,0.328436434,0.321697939
2016/9/30,0.171135481,0.364713176,0.303259583,0.389311184
2016/10/10,0.178949195,0.390273827,0.3110621,0.385559745
2016/10/11,0.180835783,0.385155559,0.371355167,0.369405073
2016/10/12,0.167397684,0.422636242,0.33956094,0.40814594
2016/10/13,0.130722848,0.397056162,0.35542739,0.383312455
2016/10/14,0.093794026,0.399391029,0.37776924,0.364876465
2016/10/17,0.146401056,0.386401354,0.344407978,0.341265081
2016/10/18,0.118072883,0.343993715,0.301807807,0.2452484
2016/10/19,0.104019791,0.348372448,0.306109337,0.246366264
2016/10/20,0.088454078,0.318025096,0.328478362,0.237681092
2016/10/21,0.091859951,0.256483563,0.289060659,0.273364004
2016/10/24,0.073137583,0.233126781,0.269536698,0.294577287
2016/10/25,0.029378474,0.232907611,0.305324009,0.310776153
2016/10/26,0.013850762,0.231389862,0.336433029,0.301905771
2016/10/27,0.021718845,0.223303363,0.371176502,0.292194423
2016/10/28,0.067434257,0.236565334,0.362532903,0.299872855
2016/10/31,0.065896591,0.225267451,0.290068659,0.305858762
2016/11/1,0.026364151,0.212540994,0.311308884,0.291812701
2016/11/2,0.092689506,0.219386616,0.301993053,0.328103466
2016/11/3,0.12585701,0.210173106,0.274812993,0.298298053
2016/11/4,0.088441888,0.207016712,0.283293934,0.210585372
2016/11/7,0.056642047,0.236291581,0.310062235,0.197856302
2016/11/8,0.036163803,0.235560242,0.327240745,0.215839351
2016/11/9,0.041455535,0.238556354,0.318787431,0.211895242
2016/11/10,0.068752574,0.254000012,0.386193581,0.401940463
2016/11/11,0.049115138,0.257149663,0.381486328,0.36563112
2016/11/14,0,0.25854378,0.374484419,0.296157973
2016/11/15,0.011008976,0.279307075,0.445719397,0.280540788
2016/11/16,0.01819227,0.272169201,0.438061296,0.265501042
2016/11/17,0.014220259,0.292452733,0.43463938,0.272538438
2016/11/18,0.002488248,0.20336548,0.411881873,0.28249121
2016/11/21,0.017047789,0.152152476,0.424190087,0.256291032
2016/11/22,0.036469552,0.149427133,0.412493316,0.284707062
2016/11/23,0.050918294,0.213512108,0.416862374,0.277747089
2016/11/24,0.072968645,0.213930094,0.418078774,0.328908135
2016/11/25,0.060592324,0.222890166,0.432224466,0.357473164
2016/11/28,0.095516874,0.209608735,0.41004895,0.432170586
2016/11/29,0.100468565,0.186932263,0.430425746,0.464619953
2016/11/30,0.11247217,0.201934196,0.400668973,0.480818419
2016/12/1,0.095861863,0.196630663,0.402526511,0.501236336
2016/12/2,0.079163419,0.189786146,0.437373637,0.530402153
2016/12/5,0.07356156,0.196567854,0.438792726,0.539274417
2016/12/6,0.095047452,0.215692711,0.452326455,0.501535841
2016/12/7,0.124465638,0.19825401,0.471873951,0.475727848
2016/12/8,0.120005256,0.207948987,0.498203819,0.489131384
2016/12/9,0.119990286,0.27392456,0.491202501,0.507089192
2016/12/12,0.143510971,0.241452728,0.450938798,0.493289583
2016/12/13,0.172608249,0.258830793,0.456985613,0.47950701
2016/12/14,0.175947474,0.263656182,0.470359975,0.480660345
2016/12/15,0.139610135,0.263342392,0.447689822,0.503802657
2016/12/16,0.137865412,0.259116105,0.403556198,0.553168472
2016/12/19,0.113223069,0.265262733,0.416841794,0.581946031
2016/12/20,0.20137695,0.294666487,0.481459717,0.579441842
2016/12/21,0.184459821,0.323722052,0.478819387,0.508035495
2016/12/22,0.143452971,0.280939338,0.475909352,0.512077189
2016/12/23,0.15762862,0.314773263,0.465004524,0.485086256
2016/12/29,0.270807276,0.289505951,0.494719836,0.499722231
2016/12/30,0.268118709,0.295500201,0.49378175,0.480934228
2017/1/3,0.360810206,0.278376509,0.484008447,0.515914719
2017/1/4,0.328720051,0.282638542,0.482947616,0.478064905
2017/1/5,0.297484977,0.275730999,0.545770343,0.451750248
2017/1/6,0.312653982,0.275324577,0.485904295,0.466908218
2017/1/9,0.375360405,0.260339644,0.50654091,0.476073581
2017/1/10,0.367931099,0.377272964,0.519524808,0.507621148
2017/1/11,0.366937293,0.332158951,0.509077851,0.527302559
2017/1/12,0.341848285,0.314880163,0.502299324,0.510294321
2017/1/13,0.377207298,0.310208933,0.504934024,0.516787573
2017/1/16,0.391224876,0.294401145,0.491997703,0.511216863
2017/1/17,0.437748844,0.322263946,0.484155565,0.546563505
2017/1/18,0.457122141,0.334605161,0.48369398,0.536174419
2017/1/19,0.460442814,0.317303833,0.468788792,0.542448508
2017/1/20,0.488825112,0.368269004,0.473005563,0.538496335
2017/1/23,0.520958423,0.350162008,0.549651351,0.565460679
2017/1/24,0.490925764,0.320377227,0.537476937,0.583681889
2017/1/25,0.512784762,0.345933612,0.553271563,0.584160499
2017/1/26,0.46892274,0.336940992,0.538952474,0.597263593
2017/2/3,0.47430574,0.330856807,0.536455612,0.58711307
2017/2/6,0.451357864,0.302749242,0.512144966,0.546207865
2017/2/7,0.4941877,0.323401408,0.476125441,0.546399462
2017/2/8,0.47983721,0.311104636,0.56683916,0.513679395
2017/2/9,0.413303765,0.329745766,0.605503004,0.524519065
2017/2/10,0.470093307,0.340267977,0.584951454,0.534534463
2017/2/13,0.443531557,0.316872497,0.591523255,0.549814357
2017/2/14,0.420948134,0.317840514,0.582030193,0.548743325
2017/2/15,0.334251497,0.297704264,0.576028767,0.586729962
2017/2/16,0.353956879,0.276529144,0.548844449,0.571984741
2017/2/17,0.356353503,0.255746085,0.533481653,0.573659221
2017/2/20,0.337717639,0.265207438,0.565813621,0.559760117
2017/2/21,0.350491466,0.259922792,0.583314962,0.5233317
2017/2/22,0.342084846,0.250834439,0.589324923,0.557215797
2017/2/23,0.355232915,0.233825037,0.605059361,0.54685965
2017/2/24,0.281420756,0.269204567,0.61390517,0.565800842
2017/2/27,0.295205843,0.200375306,0.623921413,0.597252662
2017/2/28,0.291617935,0.175061415,0.614414503,0.581713611
2017/3/1,0.297453987,0.190033342,0.628611011,0.547858964
2017/3/2,0.305701045,0.193865871,0.635124509,0.539371639
2017/3/3,0.30861752,0.204612536,0.652482856,0.577194841
2017/3/6,0.324186932,0.190072044,0.566825604,0.60595116
2017/3/7,0.343865576,0.190622993,0.603221877,0.604424427
2017/3/8,0.369336106,0.209656928,0.617796361,0.605645571
2017/3/9,0.333666231,0.178862255,0.540969815,0.633878256
2017/3/10,0.343058576,0.172660006,0.57930746,0.622552078
2017/3/13,0.320654364,0.154037572,0.582756484,0.624627821
2017/3/14,0.310681635,0.159525434,0.568568807,0.611863055
2017/3/15,0.299509685,0.15214065,0.565343101,0.613366919
2017/3/16,0.267049993,0.166215293,0.569034582,0.615792725
2017/3/17,0.26310287,0.16936438,0.605068102,0.603261051
2017/3/20,0.264460368,0.20816784,0.594732949,0.595657729
2017/3/21,0.26420168,0.17037358,0.627632414,0.583056715
2017/3/22,0.226393091,0.152941475,0.567465368,0.594394413
2017/3/23,0.22128549,0.188730791,0.674789218,0.542664098
2017/3/24,0.284129158,0.18004198,0.697544493,0.556441704
